Id,Year,Mon,Res,solids,NTU,org_ml,MPN_100ml,MPN_100ml__1,LosR,Silica,Ca,Mg,Ca_Mg,NO3,NO3_USGS,Cl2,Na,SO4,K,pH,Alk,Hard,Nhard,C_USGSTemp,F_USGS,Temp,MD_Precip_inch_mon,MD_Temp_F
19981,1998,1,182,,,,,,,9.5,35,6,41,1.802,1.802,10.7,13.3,25,1.9,7.8,56,92,,4.5,40.1,45,6.22,40.3
199810,1998,10,254,,,,,,,1.5,48,13,61,0.974572202,,19.2,15,39.7,2.98,8.3,120,164,,16.9,62.42,67,1.92,56.8
199811,1998,11,225,,,,,,,0.9,45,14,59,1.035024519,0.925,21.4,16.6,44.6,3.1,8.5,123,164,,10.2,50.36,55,0.98,46.7
199812,1998,12,258,,,,,,,0.8,50,14,64,1.3,0.882,29.5,15.7,,5.05,8.5,134,173,,9.166666667,48.5,51,2.06,41.7
19982,1998,2,172,,,,,,,9.5,30,5,35,,,6.9,6.6,18.2,1.7,7.8,53,80,,5.75,42.35,46,5.59,40.4
19983,1998,3,153,,,,,,,9.4,33,5,38,1.2,,7.5,4.9,20.2,1.8,7.8,60,85,,9.5,49.1,50,5.53,45
19984,1998,4,114,,,,,,,4.8,37,5,42,1,1,6.6,5.9,19,1.9,7.9,70,110,,15.9,60.62,62,3.93,55.2
19985,1998,5,204,,,,,,,8.6,38,5,43,1.11,1.111,5.8,4.5,16.2,2.4,7.9,77,101,,19.125,66.425,70,4.71,65.4
19986,1998,6,226,,,,,,,3.5,44,7,51,1.5,1.469,12.7,9.3,32.1,2.7,7.9,97,131,,22.25,72.05,78,5.08,70.7
19987,1998,7,200,,,,,,,7,43,9,52,0.982951494,1.104,,8.9,,3.17,8.1,102,136,,28.16666667,82.7,85,2.41,75.4
19988,1998,8,221,,,,,,,6.4,45,12,57,0.922284319,1.044,16.7,12.7,33.8,3.05,8.1,112,154,,27.6,81.68,85,2.51,75.1
19989,1998,9,199,,,,,,,5,42,12,54,0.940372981,0.808,19.5,14.8,39.7,3.8,8.2,110,149,,25.33333333,77.6,81,1.74,71.4
19991,1999,1,288,TRUE,TRUE,,TRUE,TRUE,,2.326,35,8,43,1.456170423,1.683,32.304,21.554,36.572,2.37,8.2,87,124,,2,35.6,45,5.37,36
199910,1999,10,191,TRUE,TRUE,TRUE,TRUE,TRUE,,6.935,34,8,42,1.316564418,1.987,,,,3.08,7.8,85,116,,18,64.4,64,3.17,54.5
199911,1999,11,219,TRUE,TRUE,TRUE,TRUE,TRUE,,0.7114,42,10,52,1.7,,18.9,13.249,32.26,3,7.8,110,148,,12,53.6,60,2,50.3
199912,1999,12,237,TRUE,TRUE,,TRUE,TRUE,,0.98,34,7,41,2.2,,,,,3,8,82,112,,6.8,44.24,51,2.65,38.8
19992,1999,2,225,TRUE,TRUE,,TRUE,TRUE,,1.67,35,7,42,1.099303086,1.321,20.179,13.179,42.319,2.33,8.4,81,120,,6.5,43.7,53,2.62,37.2
19993,1999,3,197,TRUE,TRUE,,TRUE,TRUE,,3.813666667,28,7,35,1.254833442,1.353,18.152,10.612,22.442,2.11,8.4,63,100,,4,39.2,55,4.36,41
19994,1999,4,176,TRUE,TRUE,TRUE,TRUE,TRUE,,3.7488,28,6,34,1.10764108,0.909,13.546,9.266,29.401,,8.3,62,98,,13,55.4,65,3.17,53.5
19995,1999,5,168,TRUE,TRUE,TRUE,TRUE,TRUE,,3.09,31,7,38,0.883769651,1.023,,,,,8,78,110,,22,71.6,73,1.6,63.2
19996,1999,6,214,TRUE,TRUE,TRUE,TRUE,TRUE,,5.198,34,10,44,0.478562954,0.585,,,,3.1,7.8,94,126,,24.5,76.1,81,2.15,71
19997,1999,7,219,TRUE,TRUE,TRUE,TRUE,TRUE,,9.375,32,12,44,0.283331316,,,,,3.3,7.7,96,131,,26.5,79.7,87,2.59,78.8
19998,1999,8,238,TRUE,TRUE,TRUE,TRUE,TRUE,,7.555,29,13,42,0.436946918,,,,,3.7,7.8,85,128,,27.5,81.5,84,4.48,74.7
19999,1999,9,202,TRUE,TRUE,TRUE,TRUE,TRUE,,5.567142857,31,9,40,1.103170938,1.079,,,,4,7.8,83,114,,26,78.8,76,10.45,67.1
20001,2000,1,185,TRUE,TRUE,,TRUE,TRUE,,5.05,37,8,45,2.24,,19.64,,32.71,,8.14,88,125,,5,41,47,3.41,32.2
200010,2000,10,217,TRUE,TRUE,TRUE,TRUE,TRUE,,7.9,41,9,50,1.2,,22,,41,,6.29,97,138,,,,66,0.31,57.1
200011,2000,11,236,TRUE,TRUE,TRUE,TRUE,TRUE,,1.6,47,9,56,1.14,,27.71,,50.48,,6.54,119,164,,,,54,2.14,42.9
200012,2000,12,238,TRUE,TRUE,TRUE,TRUE,TRUE,,0.8,40,9,49,1.29,,24.63,,47.99,,7.89,94,136,,,,43,2.8,28.7
20002,2000,2,237,TRUE,TRUE,,TRUE,TRUE,,11.4,31,8,39,2,,19.8,,26,,8.03,73,111,,5.1,41.18,45,2.38,38.5
20003,2000,3,162,TRUE,TRUE,,TRUE,TRUE,,7.8,24,6,30,1.83,,20.3,11,21.5,2.2,7.67,61,84,,11.5,52.7,56,4.82,47.6
20004,2000,4,147,TRUE,TRUE,TRUE,TRUE,TRUE,,5.4,24,5,29,1.63,,14.6,,20,,7.06,54,82,,13,55.4,62,4.24,52.5
20005,2000,5,130,TRUE,TRUE,TRUE,TRUE,TRUE,,6.6,30,6,36,1.71,,17.14,,22.5,,8.15,80,102,,25,77,74,3.22,64.7
20006,2000,6,205,TRUE,TRUE,TRUE,TRUE,TRUE,,9.2,30,6,36,1.78,,16.98,9.6,26.32,3.1,7.43,80,101,,25,77,78,4.56,72.2
20007,2000,7,227,TRUE,TRUE,TRUE,TRUE,TRUE,,7.5,36,8,44,1.42,,20.64,,30.92,,7.57,104,124,,27.5,81.5,82,6.35,71.7
20008,2000,8,190,TRUE,TRUE,TRUE,TRUE,TRUE,,7.9,33,7,40,1.38,,19.23,,41.7,,6.98,89,110,,26.5,79.7,81,4.22,72.3
20009,2000,9,224,TRUE,TRUE,TRUE,TRUE,TRUE,,6.33,37,9,46,1.3,,17.02,,33.58,,7.75,106,129,,26,78.8,76,5.34,65.3
20011,2001,1,208,TRUE,TRUE,TRUE,TRUE,TRUE,,4.2,36,9,45,2,,24.6,,40,,7.7,92,126,,,,40,3.19,31.9
200110,2001,10,262,TRUE,TRUE,TRUE,TRUE,TRUE,,1.3,40,12,52,0.9,,24.7,,38.4,,8.2,112,143,,,,63,0.95,56.3
200111,2001,11,227,TRUE,TRUE,TRUE,TRUE,TRUE,,1,48,13,61,0.4,,28.7,,59,,8.2,127,169,,,,55,1.14,50.5
200112,2001,12,289,TRUE,TRUE,TRUE,TRUE,TRUE,,1.8,51.8,13,64.8,1.2,,31.5,,55.7,,8.2,125,183,,,,51,1.94,42.2
20012,2001,2,147,TRUE,TRUE,TRUE,TRUE,TRUE,,6.1,21,6,27,1.7,1.122876667,24.8,,34.5,,8,89,78,,,,45,2.17,37.8
20013,2001,3,119,TRUE,TRUE,TRUE,TRUE,TRUE,,8.4,26,6,32,1.5,1.175395062,25.9,11.14181818,22.7,1.8,8.2,67,92,,,,48,4.99,40
20014,2001,4,145,TRUE,TRUE,TRUE,TRUE,TRUE,,5.7,25,5,30,1.6,1.284532258,15.8,10.68333333,23,,7.8,66,83,,,,58,2.15,54.4
20015,2001,5,193,TRUE,TRUE,TRUE,TRUE,TRUE,,2.3,32,7,39,1.3,1.142145161,18,13.572,25.3,,8.2,94,101,,,,73,4.66,62.2
20016,2001,6,194,TRUE,TRUE,TRUE,TRUE,TRUE,,8.6,27.1,6,33.1,1.4,,16.2,,30.1,1.9,7.9,79,93,,,,79,4.75,72
20017,2001,7,151,TRUE,TRUE,TRUE,TRUE,TRUE,,6.2,28,8,36,0.7,,17.3,,26,,8,84,100,,,,82,4.36,71.9
20018,2001,8,181,TRUE,TRUE,TRUE,TRUE,TRUE,,6.2,30,8,38,0.7,,10.9,,39.3,,7.8,60,104,,,,82,4.35,75.7
20019,2001,9,199,TRUE,TRUE,TRUE,TRUE,TRUE,,4.2,32,13,45,0.5,,24.4,,44.3,,7.9,95,133,,,,76,2.78,65.2
20021,2002,1,305,TRUE,TRUE,TRUE,TRUE,TRUE,,,51,13,64,1.7,,29,,53,,8,125,181,,,,45,2.3,38.6
200210,2002,10,249,TRUE,TRUE,TRUE,TRUE,TRUE,,,44,8,52,2.6,,28,,64,,8,90,140,,,,66,6.42,55.9
200211,2002,11,184,TRUE,TRUE,TRUE,TRUE,TRUE,,,32,7,39,2.26,,19,,33,,7.7,65,106,,,,53,4.41,44.3
200212,2002,12,185,TRUE,TRUE,TRUE,TRUE,TRUE,,,32,8,40,2.7,,27,,37,,7.4,66,111,,,,43,4.24,34
20022,2002,2,260,TRUE,TRUE,TRUE,TRUE,TRUE,,,46,11,57,1.7,,39,,55,,7.8,106,181,,,,45,0.56,39.6
20023,2002,3,143,TRUE,TRUE,TRUE,TRUE,TRUE,,,42,12,54,0.74,,36,,43,,7.4,95,153,,,,53,4.28,45.1
20024,2002,4,216,TRUE,TRUE,TRUE,TRUE,TRUE,,,35,7,42,0.96,,17,,32,,7.4,62,118,,,,65,3.71,56.3
20025,2002,5,147,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,6,35,0.96,,12,,29,,6.9,52,98,,,,68,3.28,61.8
20026,2002,6,213,TRUE,TRUE,TRUE,TRUE,TRUE,,,69,8,77,1.08,,14,,31,,7.5,78,122,,,,82,2.76,72.8
20027,2002,7,228,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,10,46,0.34,,21,,35,,8,89,132,,,,85,2.54,77.6
20028,2002,8,183,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,9,47,0.45,,20,,64,,8.4,79,130,,,,86,2.88,76.8
20029,2002,9,179,TRUE,TRUE,TRUE,TRUE,TRUE,,,34,10,44,0.39,,30,,63,,8.8,79,130,,,,77,4.61,69.3
20031,2003,1,189,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,9,42,3.04,,28,,28,,7.8,71,118,,,,38,2.43,28.1
200310,2003,10,203,TRUE,TRUE,TRUE,TRUE,TRUE,,,34,8,42,2.16,,25,12,24,3.2,7.2,77,118,,,,59,4.27,54.4
200311,2003,11,177,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,7,35,1.98,,15,,22,,7,65,99,,,,52,4.88,50.3
200312,2003,12,206,TRUE,TRUE,TRUE,TRUE,TRUE,,,27,7,34,2.26,,25,,21,,7.2,60,96,,,,40,4.96,36.1
20032,2003,2,226,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,9,45,2.44,,37,,30,,7.5,76,128,,,,39,6.37,30.4
20033,2003,3,166,TRUE,TRUE,TRUE,TRUE,TRUE,,,24,6,30,1.89,,25,,20,,7.5,50,84,,,,46,4.01,44.2
20034,2003,4,165,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,15,44,1.77,,20,9.4,22,2.1,7.7,65,99,,,,55,3.03,52.5
20035,2003,5,181,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,12,40,1.54,,15,,18,,7.5,63,97,,,,61,6.79,59.5
20036,2003,6,154,TRUE,TRUE,TRUE,TRUE,TRUE,,,27,20,47,1.43,,12,,18,2.7,7.3,64,94,,,,66,6.72,69.3
20037,2003,7,171,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,9,46,1.79,,20,7.9,24,,7.4,86,132,,,,75,5.6,75.3
20038,2003,8,234,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,9,46,1.71,,22,,31,,7.5,88,131,,,,78,5.42,75.6
20039,2003,9,231,TRUE,TRUE,TRUE,TRUE,TRUE,,,31,7,38,1.72,,17,,27,,7.2,73,167,,,,68,8.26,67.4
20041,2004,1,212,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,8,44,2.82,,26,19,27,2.3,7.3,75,104,,,,34,2.3,27.8
200410,2004,10,228,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,8,45,2.11,,20,15,29,,8.1,98,128,,,,60,1.78,55.2
200411,2004,11,218,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,8,45,1.81,,19,,33,3.3,8,88,125,,,,53,4.45,48
200412,2004,12,194,TRUE,TRUE,TRUE,TRUE,TRUE,,,27,7,34,2.07,,14,,24,,7.9,69,96,,,,43,3.06,37.3
20042,2004,2,180,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,7,37,1.77,,21,,22,,7.5,64,105,,,,39,2.61,34
20043,2004,3,154,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,7,35,1.8,,19,,24,,7.7,61,98,,,,49,2.46,45.3
20044,2004,4,301,TRUE,TRUE,TRUE,TRUE,TRUE,,,25,6,31,1.71,,18,9.8,19,1.8,7.8,57,91,,,,54,5.54,54.1
20045,2004,5,200,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,7,36,1.62,,17,,19,,7.7,72,99,,,,70,3.95,69
20046,2004,6,268,TRUE,TRUE,TRUE,TRUE,TRUE,,,31,7,38,2,,18,,23,,7.7,77,107,,,,74,4.5,70.6
20047,2004,7,239,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,9,46,1.5,,25,13,31,,7.8,94,129,,,,76,5.9,75
20048,2004,8,229,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,9,46,1.7,,22,,29,3.3,7.9,92,128,,,,79,5.58,73.2
20049,2004,9,293,TRUE,TRUE,TRUE,TRUE,TRUE,,,31,8,39,1.5,,15,,25,,7.8,78,108,,,,73,5.39,68.5
20051,2005,1,180,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,7,37,1.88,,13,12,28,2.5,7.8,67,102,,,,44,3.93,33.5
200510,2005,10,250,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,10,48,2.27,,28,,62,4.4,7.8,104,137,,,,56,7.72,57.4
200511,2005,11,198,TRUE,TRUE,TRUE,TRUE,TRUE,,,41,8,49,1.73,,20,19,41,,7.9,105,140,,,,47,3.21,48.3
200512,2005,12,190,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,7,37,2.78,,37,,26,,7.7,70,103,,,,56,3.15,33.4
20052,2005,2,187,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,8,41,3,,40,,29,,8,75,114,,,,48,2.03,36.6
20053,2005,3,155,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,7,35,1.9,,27,,26,,8.3,67,98,,,,60,4.61,39.1
20054,2005,4,197,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,6,35,2.19,,21,13,24,2.5,7.8,65,99,,,,66,3.77,54.4
20055,2005,5,118,TRUE,TRUE,TRUE,TRUE,TRUE,,,34,8,42,1.68,,21,,26,,7.9,84,116,,,,79,3.71,58.2
20056,2005,6,222,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,8,46,1.41,,21,,33,3.2,7.8,97,126,,,,82,3.07,72.6
20057,2005,7,174,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,8,41,2.1,,20,,24,,7.8,90,114,,,,84,5.53,77.4
20058,2005,8,232,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,10,48,0.84,,23,12,41,,7.9,110,136,,,,79,3.33,77
20059,2005,9,257,TRUE,TRUE,TRUE,TRUE,TRUE,,,39,12,51,0.86,,27,,47,,7.9,118,145,,,,66,0.66,70.9
20061,2006,1,149,TRUE,TRUE,TRUE,TRUE,TRUE,,,27,6,33,2.4,,20,8.8,26,2.2,7.8,62,94,,,,48,3.76,40.7
200610,2006,10,171,TRUE,TRUE,TRUE,TRUE,TRUE,,,41,10,51,1.35,,24,15,38,3.8,8.1,105,143,,,,64,5.32,54.5
200611,2006,11,198,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,7,37,1.82,,17,,25,,7.7,71,104,,,,54,5.08,48.9
200612,2006,12,188,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,8,45,2.26,,22,,27,,7.9,99,125,,,,59,2.04,42.6
20062,2006,2,205,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,6,35,2.2,,31,,24,,7.9,69,98,,,,48,1.78,35.8
20063,2006,3,173,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,8,45,2.11,,28,,32,,8.3,92,126,,,,59,0.36,43.8
20064,2006,4,187,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,8,44,1.5,,27,8.1,32,2.3,7.7,83,123,,,,66,3.62,56.1
20065,2006,5,173,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,6,36,1.35,,18,,29,,7.6,73,98,,,,69,2.37,61.7
20066,2006,6,166,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,7,40,0.77,,20,,35,,7.4,81,111,,,,78,9.17,71.2
20067,2006,7,200,TRUE,TRUE,TRUE,TRUE,TRUE,,,39,7,46,1.58,,18,13,30,3,8,100,127,,,,82,4.02,77.4
20068,2006,8,225,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,11,49,0.89,,25,,38,,7.8,109,140,,,,84,1.2,76.6
20069,2006,9,224,TRUE,TRUE,TRUE,TRUE,TRUE,,,39,9,48,1.46,,24,,36,,8.1,105,138,,,,73,7.46,65
20071,2007,1,194,TRUE,TRUE,TRUE,TRUE,TRUE,,,31,7,38,2.26,,21,14,23,2.1,7.9,77,109,,,,45,3.1,38.3
200710,2007,10,244,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,14,52,0.42,,31,,53,4.3,8.3,109,152,,,,68,4.66,62.5
200711,2007,11,237,TRUE,TRUE,TRUE,TRUE,TRUE,,,48,11,59,1.14,,29,20,49,,8.2,121,166,,,,54,1.94,44.9
200712,2007,12,226,TRUE,TRUE,TRUE,TRUE,TRUE,,,43,10,53,1.99,,34,,34,,9,90,146,,,,44,4.3,37.7
20072,2007,2,227,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,4,41,2.29,,50,,29,,8.2,92,132,,,,39,2.62,27.9
20073,2007,3,162,TRUE,TRUE,TRUE,TRUE,TRUE,,,24,7,31,1.84,,23,,21,,7.4,62,88,,,,50,3.97,44.4
20074,2007,4,195,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,6,34,1.65,,19,9.3,22,2,7.7,70,96,,,,55,4.6,50.7
20075,2007,5,186,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,9,45,1.81,,24,,30,,7.9,97,126,,,,69,1.24,64.3
20076,2007,6,219,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,10,47,1.02,,24,,33,,7.9,105,134,,,,79,2.89,72.4
20077,2007,7,257,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,12,48,0.43,,26,23,40,2.9,8.2,106,140,,,,81,2.77,75.1
20078,2007,8,229,TRUE,TRUE,TRUE,TRUE,TRUE,,,39,12,51,0.43,,28,,51,,8.2,100,145,,,,80,4.2,76
20079,2007,9,226,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,12,48,0.42,,25,,40,,8.4,97,137,,,,76,1.33,69.4
20081,2008,1,186,TRUE,TRUE,TRUE,TRUE,TRUE,,,35,8,43,2.15,,30,,32,2.5,8.1,78,120,,,,53,,
200810,2008,10,301,TRUE,TRUE,TRUE,TRUE,TRUE,,,41,12,53,0.91,,27,19,44,4.1,8.5,102,150,,,,66,,
200811,2008,11,247,TRUE,TRUE,TRUE,TRUE,TRUE,,,49,12,61,1.25,,34,,52,,8.3,119,171,,,,57,,
200812,2008,12,226,TRUE,TRUE,TRUE,TRUE,TRUE,,,35,9,44,1.83,,27,,37,,7.8,78,121,,,,50,,
20082,2008,2,306,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,7,36,2.43,,33,18,27,,7.9,64,100,,,,54,,
20083,2008,3,272,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,6,36,2.06,,26,,25,,7.9,66,100,,,,58,,
20084,2008,4,153,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,7,35,1.46,,22,,22,2.9,7.8,71,105,,,,64,,
20085,2008,5,258,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,6,35,1.53,,15,14,23,,7.6,67,90,,,,66,,
20086,2008,6,223,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,7,45,1.97,,21,,31,,7.9,97,125,,,,78,,
20087,2008,7,188,TRUE,TRUE,TRUE,TRUE,TRUE,,,42,10,52,1.22,,25,,40,3.2,8.1,90,147,,,,81,,
20088,2008,8,201,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,13,46,0.57,,25,,46,,8.6,105,139,,,,78,,
20089,2008,9,155,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,11,48,1,,29,,44,,8.4,95,136,,,,76,,
20091,2009,1,165,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,7,40,2.24,,24,,35,,7.7,71,113,,,,45,,
200910,2009,10,266,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,12,49,1.14,,34,,42,5.3,8.1,87,140,,,,63,,
200911,2009,11,197,TRUE,TRUE,TRUE,TRUE,TRUE,,,39,8,47,1.86,,29,,29,,7.8,85,127,,,,59,,
200912,2009,12,501,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,7,35,1.88,,30,,23,,7.8,62,96,,,,50,,
20092,2009,2,140,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,9,45,1.87,,43,,34,,8.3,77,125,,,,46,,
20093,2009,3,211,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,9,47,1.48,,41,,38,2.2,8.2,88,131,,,,52,,
20094,2009,4,130,TRUE,TRUE,TRUE,TRUE,TRUE,,,27,6,33,1.29,,29,,28,,7.7,63,92,,,,59,,
20095,2009,5,150,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,6,36,1.48,,21,,24,,7.6,65,99,,,,67,,
20096,2009,6,142,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,8,38,1.56,,20,,25,,7.7,72,105,,,,74,,
20097,2009,7,203,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,11,47,1.09,,28,,37,3,8,94,135,,,,79,,
20098,2009,8,209,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,11,48,1.1,,29,,36,3,8,97,137,,,,81,,
20099,2009,9,235,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,12,48,0.75,,32,,42,,8.5,95,137,,,,74,,
20101,2010,1,171,TRUE,TRUE,TRUE,TRUE,TRUE,,,33,7,40,2.5,,43,14,25,,7.8,67,114,,,,45,,
201010,2010,10,239,TRUE,TRUE,TRUE,TRUE,TRUE,,,40,8,48,1.7,,32,20,38,,8.1,92,122,,,,67,,
201011,2010,11,217,TRUE,TRUE,TRUE,TRUE,TRUE,,,45,9,54,1.4,,38,22,45,,8.3,108,149,,,,59,,
201012,2010,12,220,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,6,44,2.4,,28,16,29,,8,84,120,,,,50,,
20102,2010,2,52,TRUE,TRUE,TRUE,TRUE,TRUE,,,35,8,43,2.2,,56,29,27,,7.8,72,119,,,,46,,
20103,2010,3,142,TRUE,TRUE,TRUE,TRUE,TRUE,,,28,6,34,1.7,,26,14,25,,7.7,61,95,,,,54,,
20104,2010,4,185,TRUE,TRUE,TRUE,TRUE,TRUE,,,34,8,42,1.7,,27,14,26,,8,83,117,,,,65,,
20105,2010,5,186,TRUE,TRUE,TRUE,TRUE,TRUE,,,35,8,43,1.5,,28,14,26,,7.9,86,120,,,,73,,
20106,2010,6,194,TRUE,TRUE,TRUE,TRUE,TRUE,,,37,10,47,1.2,,25,20,34,,8.1,88,123,,,,82,,
20107,2010,7,228,TRUE,TRUE,TRUE,TRUE,TRUE,,,32,12,44,0.5,,33,20,46,,8.2,84,120,,,,83,,
20108,2010,8,208,TRUE,TRUE,TRUE,TRUE,TRUE,,,30,9,39,0.4,,34,20,39,,8.3,81,110,,,,81,,
20109,2010,9,200,TRUE,TRUE,TRUE,TRUE,TRUE,,,29,13,42,,,36,24,50,,8.1,89,125,,,,77,,
20111,2011,1,307,TRUE,TRUE,TRUE,TRUE,TRUE,,,52,9,61,2.2,,41,25,42,3.5,8.5,107,162,,,,47,,
201110,2011,10,196,TRUE,TRUE,TRUE,TRUE,TRUE,,,40,5,45,2,,23,18,21,3.8,7.7,77,110,,,,69,,
201111,2011,11,138,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,6,44,1.9,,25,19,27,,7.7,76,110,,,,61,,
201112,2011,12,171,TRUE,TRUE,TRUE,TRUE,TRUE,,,34,5,39,2,,17,15,23,,7.7,67,96,,,,51,,
20112,2011,2,283,TRUE,TRUE,TRUE,TRUE,TRUE,,,45,6,51,2.1,,60,36,32,,8,74,114,,,,52,,
20113,2011,3,183,TRUE,TRUE,TRUE,TRUE,TRUE,,,36,5,41,1.8,,31,16,25,,7.5,53,85,,,,57,,
20114,2011,4,162,TRUE,TRUE,TRUE,TRUE,TRUE,,,38,6,44,1.4,,18,16,21,2,7.6,61,97,,,,61,,
20115,2011,5,149,TRUE,TRUE,TRUE,TRUE,TRUE,,,48,9,57,1.5,,17,12,23,,7.7,71,108,,,,68,,
20116,2011,6,286,TRUE,TRUE,TRUE,TRUE,TRUE,,,48,9,57,1.4,,25,10,37,,7.9,101,144,,,,78,,
20117,2011,7,252,TRUE,TRUE,TRUE,TRUE,TRUE,,,48,12,60,0.9,,27,17,40,3.2,7.8,99,147,,,,84,,
20118,2011,8,275,TRUE,TRUE,TRUE,TRUE,TRUE,,,42,6,48,0.6,,23,22,49,,8.1,98,152,,,,81,,
20119,2011,9,176,TRUE,TRUE,TRUE,TRUE,TRUE,,,43,5,48,1.6,,33,20,28,,7.7,75,111,,,,73,,
20121,2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,
201210,2012,10,,,,,,,,,,,,,,,,,,,,,,,,,,
201211,2012,11,,,,,,,,,,,,,,,,,,,,,,,,,,
201212,2012,12,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,2012,2,,,,,,,,,,,,,,,,,,,,,,,,,,
20123,2012,3,,,,,,,,,,,,,,,,,,,,,,,,,,
20124,2012,4,,,,,,,,,,,,,,,,,,,,,,,,,,
20125,2012,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,2012,6,,,,,,,,,,,,,,,,,,,,,,,,,,
20127,2012,7,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,2012,8,,,,,,,,,,,,,,,,,,,,,,,,,,
20129,2012,9,,,,,,,,,,,,,,,,,,,,,,,,,,
